item_name,color,category,material,reference_month,color_current,category_current,material_current,avg_current,season_plus_0,season_plus_1,season_plus_2,season_plus_3,season_plus_6,months_until_peak,months_since_peak,sin_month,cos_month,best_timeframe
Denim Pants #00298,beige,pants,denim,11,0.223759,0.542952,0.685824,0.484178,0.206484,0.185895,0.553572,1.0,0.416433,3.0,9.0,-0.5,0.866025,three_months
Denim Pants #00299,beige,pants,denim,12,0.223759,0.542952,0.685824,0.484178,0.185895,0.553572,1.0,0.964514,0.32372,2.0,10.0,-0.0,1.0,next_month
Knit Pants #00300,beige,pants,knit,1,0.223759,0.542952,0.162334,0.309682,0.286613,0.590884,0.66729,1.0,0.908396,3.0,9.0,0.5,0.866025,three_months
Knit Pants #00301,beige,pants,knit,2,0.223759,0.542952,0.162334,0.309682,0.590884,0.66729,1.0,0.99525,0.91701,2.0,10.0,0.866025,0.5,next_month
Knit Pants #00302,beige,pants,knit,3,0.223759,0.542952,0.162334,0.309682,0.66729,1.0,0.99525,0.977466,0.613314,1.0,11.0,1.0,0.0,next_week
Knit Pants #00303,beige,pants,knit,4,0.223759,0.542952,0.162334,0.309682,1.0,0.99525,0.977466,0.908396,0.405592,0.0,0.0,0.866025,-0.5,current
Knit Pants #00304,beige,pants,knit,5,0.223759,0.542952,0.162334,0.309682,0.99525,0.977466,0.908396,0.91701,0.35162,11.0,1.0,0.5,-0.866025,six_months
Knit Pants #00305,beige,pants,knit,6,0.223759,0.542952,0.162334,0.309682,0.977466,0.908396,0.91701,0.613314,0.364525,10.0,2.0,0.0,-1.0,six_months
Knit Pants #00306,beige,pants,knit,7,0.223759,0.542952,0.162334,0.309682,0.908396,0.91701,0.613314,0.405592,0.286613,9.0,3.0,-0.5,-0.866025,six_months
Knit Pants #00307,beige,pants,knit,8,0.223759,0.542952,0.162334,0.309682,0.91701,0.613314,0.405592,0.35162,0.590884,8.0,4.0,-0.866025,-0.5,six_months
Knit Pants #00308,beige,pants,knit,9,0.223759,0.542952,0.162334,0.309682,0.613314,0.405592,0.35162,0.364525,0.66729,7.0,5.0,-1.0,-0.0,six_months
Knit Pants #00309,beige,pants,knit,10,0.223759,0.542952,0.162334,0.309682,0.405592,0.35162,0.364525,0.286613,1.0,6.0,6.0,-0.866025,0.5,six_months
Knit Pants #00310,beige,pants,knit,11,0.223759,0.542952,0.162334,0.309682,0.35162,0.364525,0.286613,0.590884,0.99525,5.0,7.0,-0.5,0.866025,six_months
Knit Pants #00311,beige,pants,knit,12,0.223759,0.542952,0.162334,0.309682,0.364525,0.286613,0.590884,0.66729,0.977466,4.0,8.0,-0.0,1.0,three_months
Leather Pants #00312,beige,pants,leather,1,0.223759,0.542952,0.139401,0.302037,0.113916,0.138721,0.098046,0.046842,0.092095,8.0,4.0,0.5,0.866025,six_months
Leather Pants #00313,beige,pants,leather,2,0.223759,0.542952,0.139401,0.302037,0.138721,0.098046,0.046842,0.062094,0.24234,7.0,5.0,0.866025,0.5,six_months
Leather Pants #00314,beige,pants,leather,3,0.223759,0.542952,0.139401,0.302037,0.098046,0.046842,0.062094,0.120718,1.0,6.0,6.0,1.0,0.0,six_months
Leather Pants #00315,beige,pants,leather,4,0.223759,0.542952,0.139401,0.302037,0.046842,0.062094,0.120718,0.092095,0.056856,5.0,7.0,0.866025,-0.5,six_months
Leather Pants #00316,beige,pants,leather,5,0.223759,0.542952,0.139401,0.302037,0.062094,0.120718,0.092095,0.24234,0.024859,4.0,8.0,0.5,-0.866025,three_months
Leather Pants #00317,beige,pants,leather,6,0.223759,0.542952,0.139401,0.302037,0.120718,0.092095,0.24234,1.0,0.04341,3.0,9.0,0.0,-1.0,three_months
Leather Pants #00318,beige,pants,leather,7,0.223759,0.542952,0.139401,0.302037,0.092095,0.24234,1.0,0.056856,0.113916,2.0,10.0,-0.5,-0.866025,next_month
Leather Pants #00319,beige,pants,leather,8,0.223759,0.542952,0.139401,0.302037,0.24234,1.0,0.056856,0.024859,0.138721,1.0,11.0,-0.866025,-0.5,next_week
Leather Pants #00320,beige,pants,leather,9,0.223759,0.542952,0.139401,0.302037,1.0,0.056856,0.024859,0.04341,0.098046,0.0,0.0,-1.0,-0.0,current
Leather Pants #00321,beige,pants,leather,10,0.223759,0.542952,0.139401,0.302037,0.056856,0.024859,0.04341,0.113916,0.046842,11.0,1.0,-0.866025,0.5,six_months
Leather Pants #00322,beige,pants,leather,11,0.223759,0.542952,0.139401,0.302037,0.024859,0.04341,0.113916,0.138721,0.062094,10.0,2.0,-0.5,0.866025,six_months
Leather Pants #00323,beige,pants,leather,12,0.223759,0.542952,0.139401,0.302037,0.04341,0.113916,0.138721,0.098046,0.120718,9.0,3.0,-0.0,1.0,six_months
Linen Pants #00324,beige,pants,linen,1,0.223759,0.542952,0.33887,0.368527,0.052181,0.086552,0.164159,0.580989,0.653467,5.0,7.0,0.5,0.866025,six_months
Linen Pants #00325,beige,pants,linen,2,0.223759,0.542952,0.33887,0.368527,0.086552,0.164159,0.580989,0.858818,0.383764,4.0,8.0,0.866025,0.5,three_months
Linen Pants #00326,beige,pants,linen,3,0.223759,0.542952,0.33887,0.368527,0.164159,0.580989,0.858818,1.0,0.067719,3.0,9.0,1.0,0.0,three_months
Linen Pants #00327,beige,pants,linen,4,0.223759,0.542952,0.33887,0.368527,0.580989,0.858818,1.0,0.653467,0.062693,2.0,10.0,0.866025,-0.5,next_month
Linen Pants #00328,beige,pants,linen,5,0.223759,0.542952,0.33887,0.368527,0.858818,1.0,0.653467,0.383764,0.026591,1.0,11.0,0.5,-0.866025,next_week
Linen Pants #00329,beige,pants,linen,6,0.223759,0.542952,0.33887,0.368527,1.0,0.653467,0.383764,0.067719,0.027441,0.0,0.0,0.0,-1.0,current
Linen Pants #00330,beige,pants,linen,7,0.223759,0.542952,0.33887,0.368527,0.653467,0.383764,0.067719,0.062693,0.052181,11.0,1.0,-0.5,-0.866025,six_months
Linen Pants #00331,beige,pants,linen,8,0.223759,0.542952,0.33887,0.368527,0.383764,0.067719,0.062693,0.026591,0.086552,10.0,2.0,-0.866025,-0.5,six_months
Linen Pants #00332,beige,pants,linen,9,0.223759,0.542952,0.33887,0.368527,0.067719,0.062693,0.026591,0.027441,0.164159,9.0,3.0,-1.0,-0.0,six_months
Linen Pants #00333,beige,pants,linen,10,0.223759,0.542952,0.33887,0.368527,0.062693,0.026591,0.027441,0.052181,0.580989,8.0,4.0,-0.866025,0.5,six_months
Linen Pants #00334,beige,pants,linen,11,0.223759,0.542952,0.33887,0.368527,0.026591,0.027441,0.052181,0.086552,0.858818,7.0,5.0,-0.5,0.866025,six_months
Linen Pants #00335,beige,pants,linen,12,0.223759,0.542952,0.33887,0.368527,0.027441,0.052181,0.086552,0.164159,1.0,6.0,6.0,-0.0,1.0,six_months
Silk Pants #00348,beige,pants,silk,1,0.223759,0.542952,0.183409,0.316707,0.034138,0.436021,0.59359,0.237639,1.0,6.0,6.0,0.5,0.866025,six_months
Silk Pants #00349,beige,pants,silk,2,0.223759,0.542952,0.183409,0.316707,0.436021,0.59359,0.237639,0.806282,0.920823,5.0,7.0,0.866025,0.5,six_months
Silk Pants #00350,beige,pants,silk,3,0.223759,0.542952,0.183409,0.316707,0.59359,0.237639,0.806282,0.756368,0.653772,4.0,8.0,1.0,0.0,three_months
Silk Pants #00351,beige,pants,silk,4,0.223759,0.542952,0.183409,0.316707,0.237639,0.806282,0.756368,1.0,0.085875,3.0,9.0,0.866025,-0.5,three_months
Silk Pants #00352,beige,pants,silk,5,0.223759,0.542952,0.183409,0.316707,0.806282,0.756368,1.0,0.920823,0.111151,2.0,10.0,0.5,-0.866025,next_month
Silk Pants #00353,beige,pants,silk,6,0.223759,0.542952,0.183409,0.316707,0.756368,1.0,0.920823,0.653772,0.0,1.0,11.0,0.0,-1.0,next_week
Silk Pants #00354,beige,pants,silk,7,0.223759,0.542952,0.183409,0.316707,1.0,0.920823,0.653772,0.085875,0.034138,0.0,0.0,-0.5,-0.866025,current
Silk Pants #00355,beige,pants,silk,8,0.223759,0.542952,0.183409,0.316707,0.920823,0.653772,0.085875,0.111151,0.436021,11.0,1.0,-0.866025,-0.5,six_months
Silk Pants #00356,beige,pants,silk,9,0.223759,0.542952,0.183409,0.316707,0.653772,0.085875,0.111151,0.0,0.59359,10.0,2.0,-1.0,-0.0,six_months
Silk Pants #00357,beige,pants,silk,10,0.223759,0.542952,0.183409,0.316707,0.085875,0.111151,0.0,0.034138,0.237639,9.0,3.0,-0.866025,0.5,six_months
Silk Pants #00358,beige,pants,silk,11,0.223759,0.542952,0.183409,0.316707,0.111151,0.0,0.034138,0.436021,0.806282,8.0,4.0,-0.5,0.866025,six_months
Silk Pants #00359,beige,pants,silk,12,0.223759,0.542952,0.183409,0.316707,0.0,0.034138,0.436021,0.59359,0.756368,7.0,5.0,-0.0,1.0,six_months
Wool Pants #00360,beige,pants,wool,1,0.223759,0.542952,0.168642,0.311784,0.488255,0.424177,1.0,0.248515,0.108919,2.0,10.0,0.5,0.866025,next_month
Wool Pants #00361,beige,pants,wool,2,0.223759,0.542952,0.168642,0.311784,0.424177,1.0,0.248515,0.14998,0.693178,1.0,11.0,0.866025,0.5,next_week
Wool Pants #00362,beige,pants,wool,3,0.223759,0.542952,0.168642,0.311784,1.0,0.248515,0.14998,0.069564,0.429766,0.0,0.0,1.0,0.0,current
Wool Pants #00363,beige,pants,wool,4,0.223759,0.542952,0.168642,0.311784,0.248515,0.14998,0.069564,0.108919,0.131523,11.0,1.0,0.866025,-0.5,six_months
Wool Pants #00364,beige,pants,wool,5,0.223759,0.542952,0.168642,0.311784,0.14998,0.069564,0.108919,0.693178,0.364652,10.0,2.0,0.5,-0.866025,six_months
Wool Pants #00365,beige,pants,wool,6,0.223759,0.542952,0.168642,0.311784,0.069564,0.108919,0.693178,0.429766,0.436347,9.0,3.0,0.0,-1.0,six_months
Wool Pants #00366,beige,pants,wool,7,0.223759,0.542952,0.168642,0.311784,0.108919,0.693178,0.429766,0.131523,0.488255,8.0,4.0,-0.5,-0.866025,six_months
Wool Pants #00367,beige,pants,wool,8,0.223759,0.542952,0.168642,0.311784,0.693178,0.429766,0.131523,0.364652,0.424177,7.0,5.0,-0.866025,-0.5,six_months
Wool Pants #00368,beige,pants,wool,9,0.223759,0.542952,0.168642,0.311784,0.429766,0.131523,0.364652,0.436347,1.0,6.0,6.0,-1.0,-0.0,six_months
Wool Pants #00369,beige,pants,wool,10,0.223759,0.542952,0.168642,0.311784,0.131523,0.364652,0.436347,0.488255,0.248515,5.0,7.0,-0.866025,0.5,six_months
Wool Pants #00370,beige,pants,wool,11,0.223759,0.542952,0.168642,0.311784,0.364652,0.436347,0.488255,0.424177,0.14998,4.0,8.0,-0.5,0.866025,three_months
Wool Pants #00371,beige,pants,wool,12,0.223759,0.542952,0.168642,0.311784,0.436347,0.488255,0.424177,1.0,0.069564,3.0,9.0,-0.0,1.0,three_months
Knit Shoes #00384,beige,shoes,knit,1,0.223759,0.19896,0.162334,0.195018,0.39362,0.193361,0.246786,0.211408,0.138872,8.0,4.0,0.5,0.866025,six_months
Knit Shoes #00385,beige,shoes,knit,2,0.223759,0.19896,0.162334,0.195018,0.193361,0.246786,0.211408,0.106087,0.757918,7.0,5.0,0.866025,0.5,six_months
Knit Shoes #00386,beige,shoes,knit,3,0.223759,0.19896,0.162334,0.195018,0.246786,0.211408,0.106087,0.08354,1.0,6.0,6.0,1.0,0.0,six_months
Knit Shoes #00387,beige,shoes,knit,4,0.223759,0.19896,0.162334,0.195018,0.211408,0.106087,0.08354,0.138872,0.507773,5.0,7.0,0.866025,-0.5,six_months
Knit Shoes #00388,beige,shoes,knit,5,0.223759,0.19896,0.162334,0.195018,0.106087,0.08354,0.138872,0.757918,0.45595,4.0,8.0,0.5,-0.866025,three_months
Knit Shoes #00389,beige,shoes,knit,6,0.223759,0.19896,0.162334,0.195018,0.08354,0.138872,0.757918,1.0,0.293682,3.0,9.0,0.0,-1.0,three_months
Knit Shoes #00390,beige,shoes,knit,7,0.223759,0.19896,0.162334,0.195018,0.138872,0.757918,1.0,0.507773,0.39362,2.0,10.0,-0.5,-0.866025,next_month
Knit Shoes #00391,beige,shoes,knit,8,0.223759,0.19896,0.162334,0.195018,0.757918,1.0,0.507773,0.45595,0.193361,1.0,11.0,-0.866025,-0.5,next_week
Knit Shoes #00392,beige,shoes,knit,9,0.223759,0.19896,0.162334,0.195018,1.0,0.507773,0.45595,0.293682,0.246786,0.0,0.0,-1.0,-0.0,current
Knit Shoes #00393,beige,shoes,knit,10,0.223759,0.19896,0.162334,0.195018,0.507773,0.45595,0.293682,0.39362,0.211408,11.0,1.0,-0.866025,0.5,six_months
Knit Shoes #00394,beige,shoes,knit,11,0.223759,0.19896,0.162334,0.195018,0.45595,0.293682,0.39362,0.193361,0.106087,10.0,2.0,-0.5,0.866025,six_months
Knit Shoes #00395,beige,shoes,knit,12,0.223759,0.19896,0.162334,0.195018,0.293682,0.39362,0.193361,0.246786,0.08354,9.0,3.0,-0.0,1.0,six_months
Leather Shoes #00396,beige,shoes,leather,1,0.223759,0.19896,0.139401,0.187373,0.490921,0.531145,0.674266,0.715741,0.74475,4.0,8.0,0.5,0.866025,three_months
Leather Shoes #00397,beige,shoes,leather,2,0.223759,0.19896,0.139401,0.187373,0.531145,0.674266,0.715741,1.0,0.416173,3.0,9.0,0.866025,0.5,three_months
Leather Shoes #00398,beige,shoes,leather,3,0.223759,0.19896,0.139401,0.187373,0.674266,0.715741,1.0,0.814755,0.453825,2.0,10.0,1.0,0.0,next_month
Leather Shoes #00399,beige,shoes,leather,4,0.223759,0.19896,0.139401,0.187373,0.715741,1.0,0.814755,0.74475,0.220717,1.0,11.0,0.866025,-0.5,next_week
Leather Shoes #00400,beige,shoes,leather,5,0.223759,0.19896,0.139401,0.187373,1.0,0.814755,0.74475,0.416173,0.22111,0.0,0.0,0.5,-0.866025,current
Leather Shoes #00401,beige,shoes,leather,6,0.223759,0.19896,0.139401,0.187373,0.814755,0.74475,0.416173,0.453825,0.353162,11.0,1.0,0.0,-1.0,six_months
Leather Shoes #00402,beige,shoes,leather,7,0.223759,0.19896,0.139401,0.187373,0.74475,0.416173,0.453825,0.220717,0.490921,10.0,2.0,-0.5,-0.866025,six_months
Leather Shoes #00403,beige,shoes,leather,8,0.223759,0.19896,0.139401,0.187373,0.416173,0.453825,0.220717,0.22111,0.531145,9.0,3.0,-0.866025,-0.5,six_months
Leather Shoes #00404,beige,shoes,leather,9,0.223759,0.19896,0.139401,0.187373,0.453825,0.220717,0.22111,0.353162,0.674266,8.0,4.0,-1.0,-0.0,six_months
Leather Shoes #00405,beige,shoes,leather,10,0.223759,0.19896,0.139401,0.187373,0.220717,0.22111,0.353162,0.490921,0.715741,7.0,5.0,-0.866025,0.5,six_months
Leather Shoes #00406,beige,shoes,leather,11,0.223759,0.19896,0.139401,0.187373,0.22111,0.353162,0.490921,0.531145,1.0,6.0,6.0,-0.5,0.866025,six_months
Leather Shoes #00407,beige,shoes,leather,12,0.223759,0.19896,0.139401,0.187373,0.353162,0.490921,0.531145,0.674266,0.814755,5.0,7.0,-0.0,1.0,six_months
Knit Shorts #00444,beige,shorts,knit,1,0.223759,0.345562,0.162334,0.243885,0.047521,0.024098,0.034282,0.22959,0.915307,5.0,7.0,0.5,0.866025,six_months
Knit Shorts #00445,beige,shorts,knit,2,0.223759,0.345562,0.162334,0.243885,0.024098,0.034282,0.22959,0.696005,0.909956,4.0,8.0,0.866025,0.5,three_months
Knit Shorts #00446,beige,shorts,knit,3,0.223759,0.345562,0.162334,0.243885,0.034282,0.22959,0.696005,1.0,0.060821,3.0,9.0,1.0,0.0,three_months
Knit Shorts #00447,beige,shorts,knit,4,0.223759,0.345562,0.162334,0.243885,0.22959,0.696005,1.0,0.915307,0.066193,2.0,10.0,0.866025,-0.5,next_month
Knit Shorts #00448,beige,shorts,knit,5,0.223759,0.345562,0.162334,0.243885,0.696005,1.0,0.915307,0.909956,0.04156,1.0,11.0,0.5,-0.866025,next_week
Knit Shorts #00449,beige,shorts,knit,6,0.223759,0.345562,0.162334,0.243885,1.0,0.915307,0.909956,0.060821,0.032382,0.0,0.0,0.0,-1.0,current
Knit Shorts #00450,beige,shorts,knit,7,0.223759,0.345562,0.162334,0.243885,0.915307,0.909956,0.060821,0.066193,0.047521,11.0,1.0,-0.5,-0.866025,six_months
Knit Shorts #00451,beige,shorts,knit,8,0.223759,0.345562,0.162334,0.243885,0.909956,0.060821,0.066193,0.04156,0.024098,10.0,2.0,-0.866025,-0.5,six_months
Knit Shorts #00452,beige,shorts,knit,9,0.223759,0.345562,0.162334,0.243885,0.060821,0.066193,0.04156,0.032382,0.034282,9.0,3.0,-1.0,-0.0,six_months
Knit Shorts #00453,beige,shorts,knit,10,0.223759,0.345562,0.162334,0.243885,0.066193,0.04156,0.032382,0.047521,0.22959,8.0,4.0,-0.866025,0.5,six_months
Knit Shorts #00454,beige,shorts,knit,11,0.223759,0.345562,0.162334,0.243885,0.04156,0.032382,0.047521,0.024098,0.696005,7.0,5.0,-0.5,0.866025,six_months
Knit Shorts #00455,beige,shorts,knit,12,0.223759,0.345562,0.162334,0.243885,0.032382,0.047521,0.024098,0.034282,1.0,6.0,6.0,-0.0,1.0,six_months
Leather Shorts #00456,beige,shorts,leather,1,0.223759,0.345562,0.139401,0.236241,0.044832,0.096026,0.054131,0.03568,0.016433,9.0,3.0,0.5,0.866025,six_months
Leather Shorts #00457,beige,shorts,leather,2,0.223759,0.345562,0.139401,0.236241,0.096026,0.054131,0.03568,0.090283,0.197634,8.0,4.0,0.866025,0.5,six_months
Leather Shorts #00458,beige,shorts,leather,3,0.223759,0.345562,0.139401,0.236241,0.054131,0.03568,0.090283,0.049687,0.625637,7.0,5.0,1.0,0.0,six_months
Leather Shorts #00459,beige,shorts,leather,4,0.223759,0.345562,0.139401,0.236241,0.03568,0.090283,0.049687,0.016433,1.0,6.0,6.0,0.866025,-0.5,six_months
Leather Shorts #00460,beige,shorts,leather,5,0.223759,0.345562,0.139401,0.236241,0.090283,0.049687,0.016433,0.197634,0.585907,5.0,7.0,0.5,-0.866025,three_months
Leather Shorts #00461,beige,shorts,leather,6,0.223759,0.345562,0.139401,0.236241,0.049687,0.016433,0.197634,0.625637,0.203799,4.0,8.0,0.0,-1.0,three_months
Leather Shorts #00462,beige,shorts,leather,7,0.223759,0.345562,0.139401,0.236241,0.016433,0.197634,0.625637,1.0,0.044832,3.0,9.0,-0.5,-0.866025,next_month
Leather Shorts #00463,beige,shorts,leather,8,0.223759,0.345562,0.139401,0.236241,0.197634,0.625637,1.0,0.585907,0.096026,2.0,10.0,-0.866025,-0.5,next_week
Leather Shorts #00464,beige,shorts,leather,9,0.223759,0.345562,0.139401,0.236241,0.625637,1.0,0.585907,0.203799,0.054131,1.0,11.0,-1.0,-0.0,current
Leather Shorts #00465,beige,shorts,leather,10,0.223759,0.345562,0.139401,0.236241,1.0,0.585907,0.203799,0.044832,0.03568,0.0,0.0,-0.866025,0.5,six_months
Leather Shorts #00466,beige,shorts,leather,11,0.223759,0.345562,0.139401,0.236241,0.585907,0.203799,0.044832,0.096026,0.090283,11.0,1.0,-0.5,0.866025,six_months
Leather Shorts #00467,beige,shorts,leather,12,0.223759,0.345562,0.139401,0.236241,0.203799,0.044832,0.096026,0.054131,0.049687,10.0,2.0,-0.0,1.0,six_months
Polyester Shorts #00480,beige,shorts,polyester,1,0.223759,0.345562,0.20331,0.257544,0.83804,1.0,0.536223,0.066483,0.34469,1.0,11.0,0.5,0.866025,next_week
Polyester Shorts #00481,beige,shorts,polyester,2,0.223759,0.345562,0.20331,0.257544,1.0,0.536223,0.066483,0.041189,0.361545,0.0,0.0,0.866025,0.5,current
Polyester Shorts #00482,beige,shorts,polyester,3,0.223759,0.345562,0.20331,0.257544,0.536223,0.066483,0.041189,0.021803,0.054283,11.0,1.0,1.0,0.0,six_months
Polyester Shorts #00483,beige,shorts,polyester,4,0.223759,0.345562,0.20331,0.257544,0.066483,0.041189,0.021803,0.34469,0.060907,10.0,2.0,0.866025,-0.5,six_months
Polyester Shorts #00484,beige,shorts,polyester,5,0.223759,0.345562,0.20331,0.257544,0.041189,0.021803,0.34469,0.361545,0.380098,9.0,3.0,0.5,-0.866025,six_months
Polyester Shorts #00485,beige,shorts,polyester,6,0.223759,0.345562,0.20331,0.257544,0.021803,0.34469,0.361545,0.054283,0.115659,8.0,4.0,0.0,-1.0,six_months
Polyester Shorts #00486,beige,shorts,polyester,7,0.223759,0.345562,0.20331,0.257544,0.34469,0.361545,0.054283,0.060907,0.83804,7.0,5.0,-0.5,-0.866025,six_months
Polyester Shorts #00487,beige,shorts,polyester,8,0.223759,0.345562,0.20331,0.257544,0.361545,0.054283,0.060907,0.380098,1.0,6.0,6.0,-0.866025,-0.5,six_months
Polyester Shorts #00488,beige,shorts,polyester,9,0.223759,0.345562,0.20331,0.257544,0.054283,0.060907,0.380098,0.115659,0.536223,5.0,7.0,-1.0,-0.0,six_months
Polyester Shorts #00489,beige,shorts,polyester,10,0.223759,0.345562,0.20331,0.257544,0.060907,0.380098,0.115659,0.83804,0.066483,4.0,8.0,-0.866025,0.5,three_months
Polyester Shorts #00490,beige,shorts,polyester,11,0.223759,0.345562,0.20331,0.257544,0.380098,0.115659,0.83804,1.0,0.041189,3.0,9.0,-0.5,0.866025,three_months
Polyester Shorts #00491,beige,shorts,polyester,12,0.223759,0.345562,0.20331,0.257544,0.115659,0.83804,1.0,0.536223,0.021803,2.0,10.0,-0.0,1.0,next_month
Leather Skirt #00528,beige,skirt,leather,1,0.223759,0.133143,0.139401,0.165434,0.0,0.025645,0.0,0.0,0.019161,8.0,4.0,0.5,0.866025,six_months
Leather Skirt #00529,beige,skirt,leather,2,0.223759,0.133143,0.139401,0.165434,0.025645,0.0,0.0,0.0,0.897998,7.0,5.0,0.866025,0.5,six_months
Leather Skirt #00530,beige,skirt,leather,3,0.223759,0.133143,0.139401,0.165434,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.0,0.0,six_months
Leather Skirt #00531,beige,skirt,leather,4,0.223759,0.133143,0.139401,0.165434,0.0,0.0,0.0,0.019161,0.0,5.0,7.0,0.866025,-0.5,six_months
Leather Skirt #00532,beige,skirt,leather,5,0.223759,0.133143,0.139401,0.165434,0.0,0.0,0.019161,0.897998,0.0,4.0,8.0,0.5,-0.866025,three_months
Leather Skirt #00533,beige,skirt,leather,6,0.223759,0.133143,0.139401,0.165434,0.0,0.019161,0.897998,1.0,0.0,3.0,9.0,0.0,-1.0,three_months
Leather Skirt #00534,beige,skirt,leather,7,0.223759,0.133143,0.139401,0.165434,0.019161,0.897998,1.0,0.0,0.0,2.0,10.0,-0.5,-0.866025,next_month
Leather Skirt #00535,beige,skirt,leather,8,0.223759,0.133143,0.139401,0.165434,0.897998,1.0,0.0,0.0,0.025645,1.0,11.0,-0.866025,-0.5,next_week
Leather Skirt #00536,beige,skirt,leather,9,0.223759,0.133143,0.139401,0.165434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,current
Leather Skirt #00537,beige,skirt,leather,10,0.223759,0.133143,0.139401,0.165434,0.0,0.0,0.0,0.0,0.0,11.0,1.0,-0.866025,0.5,six_months
Leather Skirt #00538,beige,skirt,leather,11,0.223759,0.133143,0.139401,0.165434,0.0,0.0,0.0,0.025645,0.0,10.0,2.0,-0.5,0.866025,six_months
Leather Skirt #00539,beige,skirt,leather,12,0.223759,0.133143,0.139401,0.165434,0.0,0.0,0.025645,0.0,0.0,9.0,3.0,-0.0,1.0,six_months
Linen Skirt #00540,beige,skirt,linen,1,0.223759,0.133143,0.33887,0.231924,0.10366,0.10769,0.136367,0.031371,1.0,6.0,6.0,0.5,0.866025,six_months
Linen Skirt #00541,beige,skirt,linen,2,0.223759,0.133143,0.33887,0.231924,0.10769,0.136367,0.031371,0.946463,0.910343,5.0,7.0,0.866025,0.5,six_months
Linen Skirt #00542,beige,skirt,linen,3,0.223759,0.133143,0.33887,0.231924,0.136367,0.031371,0.946463,0.859763,0.053153,4.0,8.0,1.0,0.0,three_months
Linen Skirt #00543,beige,skirt,linen,4,0.223759,0.133143,0.33887,0.231924,0.031371,0.946463,0.859763,1.0,0.049218,3.0,9.0,0.866025,-0.5,three_months
Linen Skirt #00544,beige,skirt,linen,5,0.223759,0.133143,0.33887,0.231924,0.946463,0.859763,1.0,0.910343,0.026371,2.0,10.0,0.5,-0.866025,next_month
Linen Skirt #00545,beige,skirt,linen,6,0.223759,0.133143,0.33887,0.231924,0.859763,1.0,0.910343,0.053153,0.045358,1.0,11.0,0.0,-1.0,next_week
